lat,long,type
-28.80336912,153.26866493,7
-28.80243603,153.28000418,7
-28.82185366,153.26406389,6
-28.82420085,153.25789256,8
-28.82561702,153.26032087,8
-28.830289,153.25300259,8
-28.82497438,153.25479067,6
-28.82369973,153.25050495,6
-28.82382561,153.25478489,8
-28.8045404,153.29024355,6
-28.82276572,153.26339005,8
-28.82465507,153.25944341,7
-28.83064512,153.25707759,8
-28.8251895,153.25354712,8
-28.81988268,153.25118349,8
-28.80478266,153.28664322,6
-28.82287242,153.25903805,8
-28.80822885,153.28438924,7
-28.81223101,153.29115198,6
-28.81494038,153.28457711,7
-28.82318854,153.2600937,7
-28.82456317,153.25520658,6
-28.82209309,153.2563433,8
-28.8182594,153.25991423,6
-28.80143478,153.28830232,6
-28.80521573,153.29004975,6
-28.80567278,153.29052804,6
-28.82277559,153.2606979,8
-28.82485102,153.25848235,8
-28.82550013,153.25784737,8
-28.82682916,153.25723633,8
-28.82249139,153.25246462,8
-28.82262214,153.25484888,8
-28.81870229,153.25836271,8
-28.80470964,153.2907394,6
-28.8236814,153.2587123,8
-28.82326287,153.2609526,8
-28.824454,153.26068327,8
-28.82556353,153.25902563,8
-28.82784253,153.25295572,8
-28.82574503,153.24954466,8
-28.82474416,153.24957224,7
-28.81611212,153.24665217,8
-28.81864142,153.25883719,8
-28.8053812,153.28852554,6
-28.81194492,153.27904483,7
-28.8111297,153.2860469,7
-28.81243572,153.29029129,6
-28.82962711,153.25167515,8
-28.82347457,153.25515109,7
-28.8225312,153.25395814,8
-28.81722398,153.25848159,7
-28.82369338,153.2571399,8
-28.818829,153.26181361,6
-28.82287371,153.25995093,8
-28.82340118,153.26271054,8
-28.8243292,153.25944672,6
-28.83101731,153.26620768,8
-28.82701645,153.25686002,8
-28.82443641,153.25660488,8
-28.82397434,153.25496293,6
-28.82399102,153.25547608,6
-28.82338108,153.25740009,8
-28.82218555,153.26030969,8
-28.82295038,153.25975424,8
-28.81874677,153.28112036,7
-28.82442206,153.25821038,8
-28.83132698,153.26627007,8
-28.82715553,153.25869407,8
-28.83060947,153.25355154,8
-28.82271241,153.25978618,8
-28.82316037,153.25990286,8
-28.82316037,153.25990286,8
-28.82573433,153.25985778,8
-28.8333083,153.26422494,8
-28.82493312,153.25482236,8
-28.82371342,153.25587752,8
-28.82031477,153.25581236,8
-28.8000443,153.28881455,6
-28.82316788,153.26086109,7
-28.82163183,153.27870411,8
-28.82466204,153.25837146,8
-28.82850855,153.25415287,8
-28.82658205,153.24774882,6
-28.82658205,153.24774882,6
-28.81905373,153.25154741,8
-28.81956021,153.25372517,8
-28.82290178,153.25624888,8
-28.81246133,153.27609495,7
-28.8119532,153.28479021,7
-28.82393005,153.25811324,8
-28.82401707,153.25787212,8
-28.82502689,153.26186757,7
-28.82433947,153.25816275,8
-28.82479744,153.2595717,7
-28.82473846,153.25910879,8
-28.82701878,153.25233016,8
-28.82419799,153.25533395,8
-28.82371942,153.25553895,8
-28.82006339,153.25436882,8
-28.82361368,153.25716371,8
-28.81873899,153.26152177,8
-28.80432066,153.28715007,6
-28.82135448,153.26186601,6
-28.82299991,153.25949993,8
-28.82211371,153.26196195,8
-28.82476944,153.2576702,8
-28.8272013,153.25877032,8
-28.82070264,153.25812914,8
-28.82358562,153.25731389,8
-28.82255274,153.25844852,8
-28.82045369,153.26537938,8
-28.82466993,153.26349418,8
-28.82517979,153.25493085,6
-28.82250276,153.2529803,8
-28.80538084,153.28582563,6
-28.80763793,153.28597699,6
-28.82182778,153.26338247,6
-28.8250122,153.25835441,8
-28.82476344,153.25234078,8
-28.82246013,153.2546243,8
-28.81883444,153.25955526,8
-28.79953789,153.27532254,6
-28.82010024,153.26573643,7
-28.82232123,153.26169906,8
-28.82345779,153.25984454,6
-28.82649499,153.26185987,8
-28.82556534,153.25859333,8
-28.82638052,153.25510939,8
-28.82498152,153.25493537,8
-28.82365445,153.25747232,6
-28.80821839,153.28656159,6
-28.81248818,153.29057319,7
-28.8230664,153.26012951,8
-28.82269056,153.26888621,8
-28.82450078,153.25804894,6
-28.82583207,153.25950357,8
-28.82482247,153.25788183,8
-28.8320295,153.25776968,8
-28.82380643,153.23533554,6
-28.82342258,153.23524983,6
-28.82355998,153.2562022,8
-28.8202423,153.25661577,8
-28.81558077,153.27249411,8
-28.82068358,153.28084433,7
-28.82978687,153.26142901,8
-28.82761841,153.25505408,8
-28.82359286,153.24550301,8
-28.82358702,153.24627066,7
-28.82304554,153.25190671,8
-28.82331047,153.25494294,8
-28.81983699,153.25630029,8
-28.82163209,153.25787372,8
-28.82345247,153.25727396,8
-28.82383584,153.25723389,8
-28.80195127,153.28201691,6
-28.80426491,153.28023172,7
-28.80621935,153.28803377,6
-28.82275263,153.26103201,8
-28.82442555,153.25850487,8
-28.82567482,153.25424932,8
-28.82104191,153.25601209,7
-28.81164927,153.25594478,8
-28.80279885,153.26170773,7
-28.82336479,153.26027277,8
-28.8248122,153.26044682,7
-28.82466719,153.25676332,8
-28.82823729,153.25339009,8
-28.82318217,153.25196791,8
-28.80437569,153.27003246,7
-28.82130764,153.2619501,6
-28.82320494,153.26117203,8
-28.82338304,153.26024217,8
-28.82574186,153.25976786,8
-28.81977091,153.2560956,8
-28.80399255,153.27945346,7
-28.80740901,153.28271592,7
-28.82316024,153.25968668,7
-28.82320977,153.25999088,8
-28.82383763,153.25800702,8
-28.82475673,153.25952228,8
-28.82639033,153.25842213,8
-28.82537295,153.25447348,8
-28.82377487,153.25747787,8
-28.82306764,153.25918976,8
-28.81214592,153.28766611,7
-28.82457523,153.25815525,8
-28.82571063,153.25967658,7
-28.83068309,153.25692773,8
-28.83077607,153.25629841,8
-28.8195725,153.2504408,8
-28.82013325,153.25696,8
-28.82132491,153.25878883,8
-28.80280725,153.28177698,6
-28.80685744,153.28841164,6
-28.82461541,153.25902608,8
-28.82522342,153.25950663,8
-28.82591162,153.25950484,8
-28.82501569,153.25560668,8
-28.82400561,153.25571187,8
-28.82041496,153.25802414,8
-28.83675431,153.27968798,6
-28.82565508,153.25962159,8
-28.82744771,153.2543783,8
-28.82123474,153.25865595,8
-28.81854408,153.26274452,8
-28.8210184,153.26257732,8
-28.8122169,153.27937163,7
-28.8135797,153.27890389,7
-28.81354014,153.2897094,7
-28.83068762,153.25632974,8
-28.82390205,153.25466288,8
-28.8237879,153.25339415,8
-28.80395106,153.28468376,7
-28.80555858,153.28834944,6
-28.8131039,153.27790674,7
-28.81302983,153.28876058,6
-28.82279816,153.26209465,8
-28.82428465,153.25999949,8
-28.82440455,153.25814007,7
-28.82474465,153.25812239,6
-28.82809913,153.26393799,6
-28.82611649,153.25714927,8
-28.82540832,153.25495684,6
-28.8237124,153.25472098,8
-28.8237124,153.25472098,8
-28.82364609,153.25751311,8
-28.82396804,153.25774876,8
-28.82516873,153.26332992,8
